respondent_id,age,gender,education_level,residence_type,marital_status,relationship_to_hh,province,population_weight,mobile_money_registered,savings_mobile_banking,bank_account_current,bank_account_savings,bank_account_everyday,postbank_account,bank_overdraft,debit_card,credit_card,savings_microfinance,savings_sacco,savings_group_friends,savings_family_friend,savings_secret_place,loan_bank,loan_mobile_banking,loan_sacco,loan_microfinance,loan_shylock,loan_group_chama,loan_govt,loan_employer,loan_family_friend,loan_shopkeeper_cash,loan_goods_credit,loan_digital_app,loan_agri_buyer_supplier,loan_hire_purchase,loan_mortgage,insurance_motor,insurance_home,insurance_crop,insurance_livestock,insurance_nhif,insurance_health_other,insurance_life,insurance_education,insurance_other,pension_nssf,pension_mbao,pension_other,financially_excluded,year,county
23026479,33,Female,Primary,Rural,Single,Sister/brother,Eastern,2730.5085,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22516394,33,Male,Primary,Urban,Married/living with partner,Head,Central,8926.341,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22700414,26,Female,Secondary,Urban,Married/living with partner,Spouse,Western,887.8912,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22652964,47,Female,Primary,Urban,Married/living with partner,Spouse,Nyanza,3843.8362,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22932105,43,Female,Primary,Urban,Single,Head,Nairobi,2521.0579,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22893122,30,Male,Secondary,Rural,Single,Head,Western,4230.742,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23720204,47,Male,Primary,Rural,Married/living with partner,Head,Rift valley,6303.7153,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22436442,89,Male,Primary,Rural,Married/living with partner,Head,Central,4904.5366,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23150705,30,Female,Secondary,Urban,Divorced/separated,Head,Nairobi,4094.4915,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22863029,30,Female,Primary,Urban,Married/living with partner,Spouse,Coast,1873.1981,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22476195,30,Female,Secondary,Urban,Married/living with partner,Spouse,Coast,1821.6422,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23588629,87,Male,Primary,Rural,Married/living with partner,Head,Rift valley,6728.2803,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23355435,40,Male,Primary,Rural,Married/living with partner,Head,Rift valley,7565.936,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23182445,37,Female,Secondary,Urban,Single,Head,Coast,432.12247,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23128679,26,Female,Secondary,Rural,Married/living with partner,Spouse,Central,3398.375,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22746876,32,Male,Secondary,Urban,Single,Father/mother,Eastern,631.8862,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23149954,54,Male,Primary,Rural,Married/living with partner,Head,Central,5198.7446,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23494299,58,Female,Primary,Urban,Married/living with partner,Spouse,Western,1020.8707,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23262233,27,Female,Primary,Urban,Single,Head,Eastern,460.74408,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22477055,31,Female,Primary,Urban,Married/living with partner,Spouse,Rift valley,619.57947,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22926761,20,Female,,Urban,Married/living with partner,Spouse,North eastern,293.315,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23594129,45,Female,Primary,Rural,Widowed,Head,Nyanza,2350.2666,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23273751,53,Male,Primary,Rural,Married/living with partner,Head,Eastern,785.17194,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23331874,25,Male,Tertiary,Rural,Widowed,Head,Rift valley,6399.521,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22868385,58,Male,Primary,Rural,Married/living with partner,Head,Coast,3037.8018,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22588898,28,Male,Primary,Rural,Married/living with partner,Head,Rift valley,4438.111,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23497208,21,Male,Primary,Rural,Single,Father/mother,Central,4353.4907,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22482925,93,Male,,Rural,Single,Head,Central,3961.619,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23031920,37,Female,Primary,Rural,Married/living with partner,Spouse,Nyanza,3777.2295,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24149817,41,Male,Primary,Rural,Married/living with partner,Head,Eastern,1480.7218,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23066199,56,Female,Primary,Rural,Married/living with partner,Spouse,Rift valley,2509.3584,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22961754,39,Female,Primary,Rural,Married/living with partner,Head,Rift valley,2790.1438,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23126843,23,Male,Secondary,Rural,Married/living with partner,Son/daughter,Coast,1766.0812,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22545643,66,Male,,Rural,Married/living with partner,Head,Western,2948.6313,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Included,2016,Unknown
23382336,28,Female,,Rural,Married/living with partner,Head,Eastern,956.7103,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23335888,35,Male,Tertiary,Urban,Single,Son/daughter,Nairobi,10259.766,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22949167,38,Male,,Rural,Married/living with partner,Head,Eastern,573.8509,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22635685,43,Male,Primary,Urban,Married/living with partner,Head,Central,4825.986,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23274473,25,Female,Primary,Urban,Married/living with partner,Son/daughter,Rift valley,987.2378,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23331597,20,Female,Secondary,Rural,Single,Son/daughter,Nyanza,3312.1772,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23563645,30,Female,Primary,Rural,Divorced/separated,Head,Rift valley,372.34314,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23954842,25,Female,,Urban,Married/living with partner,Spouse,Rift valley,455.04184,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23128122,63,Female,Primary,Rural,Married/living with partner,Spouse,Rift valley,1344.4368,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23681166,34,Female,Secondary,Rural,Married/living with partner,Spouse,Western,1841.1465,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23297387,22,Male,Secondary,Urban,Single,Father/mother,Rift valley,3102.4326,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24082185,19,Female,Primary,Urban,Married/living with partner,Spouse,Eastern,230.01303,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23820087,23,Female,Primary,Urban,Married/living with partner,Spouse,North eastern,752.5352,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22431774,36,Male,Primary,Rural,Married/living with partner,Head,Rift valley,1341.2958,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22961755,26,Female,Secondary,Rural,Married/living with partner,Head,Rift valley,2790.1438,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23306334,20,Female,Secondary,Urban,Single,Son/daughter,North eastern,444.42645,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23066779,40,Female,Secondary,Rural,Married/living with partner,Spouse,Nyanza,3741.2559,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23435933,32,Female,Primary,Urban,Married/living with partner,Spouse,Nairobi,3608.2825,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23495877,42,Female,Secondary,Urban,Single,Head,Rift valley,1328.998,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24203703,58,Male,Primary,Rural,Married/living with partner,Head,Eastern,1646.9283,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23374158,32,Female,Primary,Urban,Widowed,Head,Rift valley,1781.0413,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23175621,66,Male,Primary,Rural,Married/living with partner,Head,Eastern,3277.992,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23712044,60,Female,,Rural,Widowed,Head,Nyanza,1970.0149,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23150677,57,Female,Primary,Urban,Married/living with partner,Spouse,Coast,1643.0443,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23569134,30,Female,Primary,Urban,Married/living with partner,Head,Rift valley,1009.10736,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22656269,30,Male,Primary,Urban,Married/living with partner,Head,Coast,1928.5736,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23678540,23,Male,Secondary,Urban,Single,Head,Rift valley,3100.2754,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23292249,33,Female,Secondary,Rural,Married/living with partner,Head,Eastern,2666.0125,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23385002,28,Male,,Urban,Married/living with partner,Head,North eastern,1070.7693,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23566368,40,Female,Secondary,Urban,Divorced/separated,Head,Rift valley,1009.10736,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23859492,30,Female,Primary,Urban,Married/living with partner,Spouse,Nairobi,3767.3557,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22798741,28,Male,Primary,Urban,Married/living with partner,Spouse,Rift valley,1885.8109,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22478869,35,Female,Secondary,Urban,Married/living with partner,Spouse,Central,3215.4133,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Included,2016,Unknown
22452757,22,Male,Primary,Urban,Single,Head,Nairobi,5976.5625,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23765583,24,Female,,Rural,Divorced/separated,Head,North eastern,910.029,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23771813,21,Male,,Rural,Married/living with partner,Son/daughter,Rift valley,1258.6626,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23394022,33,Female,Secondary,Urban,Married/living with partner,Spouse,Western,1089.9388,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22822460,40,Male,Primary,Rural,Married/living with partner,Head,Rift valley,4699.047,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23246804,85,Male,,Urban,Married/living with partner,Head,Rift valley,1746.5094,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23803515,45,Male,Primary,Urban,Married/living with partner,Head,Eastern,4975.915,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23589675,83,Male,Primary,Urban,Widowed,Head,Western,2979.0972,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22680374,50,Female,,Rural,Married/living with partner,Spouse,Coast,855.23645,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22953890,35,Female,Primary,Rural,Married/living with partner,Spouse,Rift valley,2526.529,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22484235,85,Male,Primary,Rural,Married/living with partner,Head,Nyanza,3985.2349,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23279158,73,Female,Primary,Rural,Married/living with partner,Head,Rift valley,2140.8252,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22727366,60,Male,Primary,Urban,Married/living with partner,Head,Rift valley,965.3104,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23499957,37,Female,,Urban,Married/living with partner,Head,North eastern,316.31406,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23292930,77,Female,,Rural,Widowed,Head,Western,2577.4097,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22584301,18,Female,Secondary,Urban,Single,Son/daughter,Central,7386.7603,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23384998,30,Female,,Urban,Married/living with partner,Spouse,North eastern,444.42645,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23899981,45,Female,Secondary,Urban,Divorced/separated,Head,Nyanza,715.7187,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22792280,24,Male,Primary,Rural,Married/living with partner,Head,Western,6308.332,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23028789,27,Male,Primary,Rural,Married/living with partner,Head,Rift valley,4247.578,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22478013,18,Female,Secondary,Urban,Single,Father/mother,Coast,951.4438,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23687079,62,Female,,Rural,Widowed,Head,Nyanza,2166.7468,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22715742,18,Male,Secondary,Urban,Single,Son/daughter,Eastern,601.24817,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22707136,37,Male,Primary,Urban,Married/living with partner,Head,Coast,978.295,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23682352,22,Male,Secondary,Rural,Single,Father/mother,Western,2256.419,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23681554,40,Female,Primary,Rural,Widowed,Head,Nyanza,2166.7468,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24153060,42,Female,Primary,Urban,Married/living with partner,Spouse,Eastern,1435.4669,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22957324,75,Female,,Urban,Married/living with partner,Spouse,Eastern,1325.3937,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22877863,18,Male,Primary,Rural,Single,Son/daughter,Eastern,3708.059,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23234579,28,Female,,Rural,Divorced/separated,Father/mother,Eastern,433.59677,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23335083,23,Male,Primary,Rural,Single,Head,Central,4424.3545,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
